Gene
DHX32
DHX37
DHX38
DHX58
DHX8
DIABLO
DIAPH3
DICER1
DIMT1
DIP2A
DIP2B
DIP2C
DKC1
DLAT
DLD
DLG3
DLST
DMD
DMTN
DMXL1
DMXL2
DNAAF2
DNAH3
DNAH8
DNAH9
DNAJA1
DNAJA2
DNAJA3
DNAJA4
DNAJB1
DNAJB12
DNAJB2
DNAJC1
DNAJC10
DNAJC11
DNAJC16
DNAJC17
DNAJC2
DNAJC3
DNAJC7
DNAJC8
DNAJC9
DNASE1L1
DNASE2
DNLZ
DNM1
DNM2
DNMT1
DNMT3A
DNPEP
DNPH1
DOCK1
DOCK11
DOCK4
DOCK5
DOCK6
DOCK8
DOCK9
DOHH
DOK2
DPAGT1
DPH1
DPH6
DPP7
DPP9
DPYSL2
DRG1
DRG2
DSC2
DSG2
DSP
DST
DSTN
DTD1
DTD2
DTNB
DTYMK
DUS3L
DUSP3
DUSP6
DUT
DVL2
DYNC1H1
DYNC1LI1
DYNC1LI2
DYNLL1
DYNLT1
DYNLT3
DYRK1A
E2F4
EAF1
EBP
ECD
ECE1
ECHDC1
ECHDC3
ECHS1
ECI1
ECI2
ECSIT
EDC3
EDC4
EDF1
EDRF1
EEF2
EEF2K
EFHD2
EFNB1
EFNB2
EFTUD2
EHD4
EHF
EHMT1
EHMT2
EI24
EIF1
EIF1AX
EIF2AK4
EIF2B1
EIF2B2
EIF2D
EIF2S3
EIF3A
EIF3B
EIF3D
EIF3G
EIF3I
EIF3J
EIF3L
EIF3M
EIF4A1
EIF4E3
EIF4EBP2
EIF4ENIF1
EIF4G3
EIF4H
EIF5
EIF5A
ELAC2
ELANE
ELAVL1
ELF1
ELF2
ELF3
ELL
ELMO3
ELMOD2
ELN
ELOVL5
ELP2
ELP3
ELP4
ELP5
ELP6
EMC1
EMC3
EMC4
EMC6
EMC7
EMC8
EMD
EMG1
EMILIN1
EMILIN2
EML1
EML2
ENAH
ENG
ENO1
ENO2
ENOPH1
ENOSF1
ENPP1
ENPP4
ENPP6
ENTPD2
ENTPD5
EOGT
EP300
EP400
EPB41
EPB41L2
EPB41L3
EPB41L4A
EPB42
EPG5
EPHA2
EPHB2
EPHX1
EPHX2
EPM2AIP1
EPN1
EPN2
EPS15L1
EPS8
EPS8L1
EPS8L2
EPSTI1
ERAL1
ERAP1
ERAP2
ERBB2
ERBB4
ERC1
ERCC1
ERCC2
ERCC4
ERCC6L
ERF
ERI1
ERLIN2
ERMP1
ERP29
ESD
ESF1
ESPN
ESRP2
ETFA
ETFDH
ETHE1
ETV6
EVI2B
EVI5L
EVL
EWSR1
EXOC2
EXOSC10
EXOSC2
EXOSC5
EXOSC6
EXT2
EYA3
EZR
F10
F11
F13A1
F2
F9
FABP3
FABP4
FABP5
FAH
FAHD1
FAM107B
FAM118B
FAM120B
FAM120C
FAM133B
FAM169A
FAM171A1
FAM177A1
FAM20A
FAM210A
FAM32A
FAM3A
FAM3C
FAM50A
FAM76A
FAM83B
FAM98B
FANCD2
FANCI
FAR1
FARP1
FARP2
FARS2
FARSA
FAS
FASTKD2
FASTKD5
FAT1
FBLIM1
FBLN1
FBLN2
FBLN5
FBN1
FBN2
FBN3
FBXL12
FBXL17
FBXL18
FBXL20
FBXO2
FBXO21
FBXO22
FBXO3
FBXO44
FBXO6
FBXW8
FBXW9
FCF1
FCHO2
FCN1
FCN2
FCN3
FDFT1
FECH
FEM1B
FER
FERMT1
FES
FGA
FGB
FGD5
FGFRL1
FGG
FGL2
FGR
FHIT
FHL1
FHOD1
FIG4
FKBP10
FKBP1A
FKBP3
FKBP4
FKBP5
FKBP8
FLI1
FLII
FLNA
FLNB
FLNC
FLOT2
FLYWCH2
FMN1
FMOD
FMR1
FNDC1
FNDC3A
FNTA
FOCAD
FOXK1
FOXO1
FOXO3
FOXP1
FOXP4
FOXRED1
FPGS
FPR1
FRG1
FRK
FRYL
FRZB
FSCN1
FTO
FTSJ1
FTSJ3
FUBP3
FUCA1
FUCA2
FUNDC2
FUT11
FXN
FXR2
FYN
G3BP2
G6PC3
G6PD
GAB1
GABARAP
GABARAPL2
GABPB1
GADD45GIP1
GAK
GALC
GALE
GALK2
GALNS
GALNT1
GALNT2
GALNT4
GALNT7
GALT
GAMT
GAPDH
GAPVD1
GAS6
GAS7
GATAD1
GATAD2A
GATC
GATM
GBA2
GBE1
GC
GCAT
GCC1
GCDH
GCHFR
GCLC
GCSH
GDE1
GDI1
GDI2
GDPD1
GDPD3
GDPGP1
GEMIN2
GEMIN4
GEMIN8
GET4
GFER
GFM2
GGA1
GGT5
GHDC
GINS4
GIPC1
GIT1
GIT2
GK
GLB1
GLB1L2
GLCE
GLDC
GLG1
GLIPR2
GLO1
GLOD4
GLRX
GLRX3
GLRX5
GLS
GLT8D1
GLTP
GLUD2
GLYR1
GMDS
GMIP
GMPPA
GMPPB
GMPR2
GNA11
GNA12
GNA13
GNAI1
GNB1
GNB1L
GNE
GNG7
GNL3
GNL3L
GNPTAB
GNPTG
GOLGA1
GOLGA2
GOLGA3
GOLGA4
GOLGA5
GOLGA7
GOSR1
GOT2
GPALPP1
GPAM
GPATCH2
GPATCH8
GPC1
GPC4
GPC6
GPCPD1
GPD1L
GPKOW
GPLD1
GPNMB
GPR180
GPRC5B
GPRIN3
GPS2
GPSM1
GPSM3
GPT2
GPX4
GPX8
GRAMD4
GRB7
GRIPAP1
GRN
GRPEL1
GRSF1
GRWD1
GSDMB
GSE1
GSK3A
GSPT1
GSPT2
GSR
GSTA1
GSTA4
GSTZ1
GTF2E2
GTF2F2
GTF2H3
GTF2H4
GTF2I
GTF3C6
GTPBP1
GTPBP3
GTPBP4
GTPBP6
GUK1
GUSB
GZMA
GZMK
H6PD
HABP2
HACL1
HADHA
HADHB
HAGH
HAPLN1
HAPLN3
HAUS1
HAUS3
HAUS4
HAUS6
HAUS7
HAUS8
HBA1
HBP1
HCCS
HCFC1
HDAC1
HDAC2
HDAC4
HDAC5
HDAC6
HDAC7
HDAC8
HDDC2
HDDC3
HDHD2
HDLBP
HEATR5A
HEATR6
HEBP1
HEBP2
HECA
HECTD1
HECTD4
HELZ
HEPH
HERC1
HERC2
HEXA
HEXB
HGFAC
HINT2
HINT3
HIP1
HIP1R
HIRA
HIRIP3
HK1
HKDC1
HLA-A
HLA-B
HLA-C
HLA-DMA
HLA-DMB
HLA-DPA1
HLA-DPB1
HLA-DQA1
HLA-DQB1
HLA-DRA
HLA-DRB1
HLA-DRB5
HLA-F
HLCS
HMBS
HMG20A
HMG20B
HMGA1
HMGA2
HMGB2
HMGB3
HMGCL
HMGN1
HMGN3
HMGN4
HMGXB4
HMOX1
HMOX2
HMX3
HNRNPC
HNRNPD
HNRNPDL
HNRNPM
HNRNPR
HNRNPUL1
HOMER1
HOMER2
HOMER3
HOOK2
HOOK3
HOPX
HP1BP3
HPCAL1
HPGD
HPR
HPRT1
HPSE
HRAS
HS1BP3
HSBP1
HSCB
HSD11B1
HSD11B2
HSD17B10
HSD17B11
HSD17B12
HSD17B4
HSD17B8
HSDL1
HSP90AA1
HSP90AB1
HSP90B1
HSPA12B
HSPA13
HSPA14
HSPA1L
HSPA5
HSPA8
HSPB1
HSPBP1
HSPG2
HTATSF1
HTRA1
HTRA3
HTT
HUWE1
HYOU1
HYPK
IAH1
IARS2
IBA57
IBTK
ICA1
ICAM1
ICAM3
ICMT
IDH2
IDH3A
IDH3B
IDH3G
IDI1
IDO1
IDUA
IER3IP1
IFI30
IFI35
IFIT1
IFIT2
IFIT3
IFIT5
IFITM1
IFITM3
IFRD1
IFT140
IFT20
IFT27
IFT46
IFT74
IFT81
IGBP1
IGF1R
IGF2
IGF2BP3
IGF2R
IGFALS
IGFBP4
IGFBP7
IGLL1
IGLL5
IKBIP
IKBKB
IKBKE
IKBKG
IL16
IL18
IL6ST
ILF3
ILKAP
ILVBL
IMMP1L
IMP3
IMPA1
IMPACT
IMPDH1
INF2
ING1
ING5
INO80
INPP4B
INPP5A
INPP5F
INPP5K
INSR
INTS1
INTS10
INTS2
INTS6
INTS7
INTS9
IP6K1
IPO11
IPO4
IPO5
IPO9
IQGAP1
IQGAP2
IQSEC1
IQSEC2
IRAK1
IREB2
IRF2BP1
IRF2BPL
IRF6
IRF9
IRGQ
IRS2
ISCA2
ISCU
ISG15
ISG20
ISLR
ISOC2
IST1
ISYNA1
ITFG1
ITFG2
ITGA1
ITGA11
ITGA2
ITGA2B
ITGA4
ITGA5
ITGA7
ITGA9
ITGAL
ITGB1BP1
ITGB2
ITGB8
ITIH1
ITIH2
ITIH3
ITIH4
ITIH5
ITM2B
ITPA
ITPK1
ITPKC
ITPR1
ITPR3
ITPRIPL2
ITSN1
ITSN2
IVD
JAGN1
JAM3
JUNB
JUND
JUP
KANK1
KANK2
KAT2A
KAT6A
KATNA1
KAZN
KBTBD4
KCNAB2
KCTD1
KCTD10
KCTD12
KCTD3
KCTD7
KDM1A
KDM2B
KDM5A
KDM5B
KDM5C
KDM6A
KDSR
KEAP1
KHDRBS1
KHNYN
KIAA0319L
KIAA1217
KIAA1671
KIDINS220
KIF13B
KIF14
KIF16B
KIF1A
KIF1B
KIF23
KIF2A
KIF4A
KIF5A
KIFC1
KIN
KLC1
KLC3
KLC4
KLHDC4
KLHL11
KLHL14
KLHL26
KLHL9
KLK6
KLK7
KLKB1
KMT2A
KNOP1
KNTC1
KPNA2
KPNA3
KPNA6
KRI1
KRIT1
KRT10
KRT14
KRT15
KRT16
KRT17
KRT18
KRT19
KRT23
KRT7
KRT8
KRT80
KRT9
L1CAM
L2HGDH
LACTB
LACTB2
LAD1
LAGE3
LAIR1
LAMA1
LAMA2
LAMA3
LAMA4
LAMB1
LAMB3
LAMP1
LAMP2
LAMTOR3
LAP3
LARP4B
LAS1L
LASP1
LATS1
LBR
LCN2
LCP1
LDLRAP1
LEMD2
LEMD3
LENG8
LEO1
LETM1
LGALS1
LGALS9
LGMN
LHFPL2
LHPP
LIG3
LIG4
LILRB2
LIMCH1
LIMD2
LIMK1
LIMK2
LIN7C
LIN9
LIPA
LIPE
LLGL1
LMAN1
LMCD1
LMF2
LMNB1
LMNB2
LMO7
LMOD1
LMTK2
LNPEP
LONP1
LONP2
LOX
LOXL1
LOXL2
LPA
LPCAT2
LPCAT3
LPCAT4
LPGAT1
LPIN1
LPIN2
LRBA
LRCH1
LRG1
LRIG1
LRP1
LRPAP1
LRRC1
LRRC20
LRRC47
LRRC57
LRRC8E
LRRFIP1
LRRFIP2
LRRK1
LRWD1
LSM1
LSM12
LSM2
LSM3
LSM4
LSM6
LSM7
LSP1
LSS
LTBP2
LTBP4
LTN1
LUC7L
LUZP1
LYAR
LYPLA1
LYPLA2
LYPLAL1
LYRM1
LYRM4
LYSMD2
LZIC
LZTS3
M6PR
MACC1
MACROD2
MAD1L1
MADD
MAEA
MAGEA4
MAGED1
MAGED2
MAGI1
MAGOHB
MAK16
MALSU1
MALT1
MAMDC2
MAN1A1
MAN1B1
MAN2A1
MAN2A2
MAN2B1
MAN2B2
MAN2C1
MAOA
MAOB
MAP1A
MAP1B
MAP1S
MAP2K2
MAP2K3
MAP2K4
MAP2K6
MAP2K7
MAP3K3
MAP3K4
MAP3K5
MAP3K6
MAP3K7
MAP4
MAP4K5
MAP7
MAP7D1
MAP7D3
MAP9
MAPK1
MAPK12
MAPK13
MAPK14
MAPK3
MAPK7
MAPK8IP3
MAPKAP1
MAPKAPK2
MAPRE2
MAPRE3
MARCKS
MARCKSL1
MARK3
MAST4
MAU2
MAVS
MB
MBD1
MBD2
MBD3
MBLAC2
MBOAT2
MBOAT7
MBP
MCAT
MCCC2
MCM3
MCM3AP
MCM4
MCM5
MCMBP
MCOLN1
MCTS1
MCU
MDH2
MDK
MDN1
ME1
ME2
MECP2
MECR
MED1
MED12
MED15
MED16
MED20
MED23
MED24
MED27
MED28
MED31
MED4
MED9
MEGF6
MEST
MET
METTL1
METTL15
METTL16
METTL17
METTL2B
METTL3
MFAP1
MFAP2
MFAP4
MFAP5
MFGE8
MFN2
MFSD10
MGA
MGAT2
MGME1
MGMT
MGP
MGRN1
MGST1
MGST2
MIB1
MIB2
MICAL1
MICAL2
MICAL3
MICALL1
MICALL2
MICU1
MID1
MIEF1
MIEN1
MIF
MINPP1
MIOS
MISP
MKI67
MKLN1
MLEC
MLF2
MLH1
MLKL
MLPH
MLST8
MLX
MLXIP
MLYCD
MMAA
MMAB
MMGT1
MMP14
MMP2
MMRN1
MOB1B
MOB2
MOB3A
MOB3B
MOCS1
MOCS2
MON2
MORC2
MORC3
MORF4L1
MOSPD2
MPC1
MPDU1
MPDZ
MPG
MPHOSPH6
MPHOSPH8
MPI
MPP1
MPPED2
MPRIP
MPST
MPZL2
MRC1
MRC2
MRFAP1
MRI1
MRPL14
MRPL15
MRPL18
MRPL2
MRPL28
MRPL34
MRPL39
MRPL4
MRPL40
MRPL41
MRPL46
MRPL51
MRPL54
MRPL55
MRPS10
MRPS11
MRPS15
MRPS16
MRPS18A
MRPS18C
MRPS2
MRPS25
MRPS26
MRPS27
MRPS28
MRPS31
MRPS34
MRS2
MRTO4
MSH3
MSI1
MSI2
MSL1
MSLN
MSMO1
MSN
MSR1
MSRA
MSRB2
MSRB3
MST1
MTA1
MTAP
MTCH1
MTFR1
MTFR1L
MTG1
MTHFD1L
MTHFR
MTHFS
MTHFSD
MTM1
MTMR1
MTMR10
MTMR14
MTMR3
MTMR9
MTOR
MTRF1L
MTX3
MUC16
MUC5B
MUL1
MVB12A
MVD
MVK
MVP
MX1
MX2
MXRA5
MYADM
MYCBP2
MYEF2
MYH11
MYH9
MYL12A
MYO18A
MYO19
MYO1C
MYO1D
MYO1E
MYO1F
MYO5A
MYO5B
MYO5C
MYO9A
MYO9B
MYOF
N6AMT1
NAA10
NAA15
NAA16
NAA20
NAA25
NAA38
NAAA
NAB2
NACC1
NADK
NAE1
NAF1
NAGA
NAGLU
NAMPT
NANP
NAPG
NAT1
NAT10
NAT14
NAV1
NCAM1
NCAPD2
NCAPD3
NCAPG
NCDN
NCF4
NCKAP1
NCKAP1L
NCLN
NCOA2
NCOA7
NCOR1
NCOR2
NCS1
NDC80
NDE1
NDRG2
NDUFA10
NDUFA13
NDUFA3
NDUFA4
NDUFA4L2
NDUFA5
NDUFA6
NDUFA7
NDUFAF1
NDUFAF2
NDUFAF4
NDUFAF5
NDUFB1
NDUFB10
NDUFB11
NDUFB6
NDUFB7
NDUFC1
NDUFS3
NDUFS4
NDUFS7
NDUFV2
NDUFV3
NEBL
NECAP1
NECAP2
NEDD4
NEDD4L
NEDD8-MDP1
NEIL2
NEK7
NEK9
NELFA
NELFB
NELFE
NEMF
NENF
NEO1
NEU1
NF1
NF2
NFIB
NFIC
NFIX
NFKBIE
NFRKB
NFX1
NFXL1
NFYA
NFYB
NGDN
NGLY1
NGRN
NHEJ1
NHLRC2
NHLRC3
NIP7
NIPSNAP1
NISCH
NKAP
NKIRAS2
NKRF
NLE1
NLN
NLRP2
NLRX1
NME3
NMNAT1
NMRAL1
NMRK1
NMT2
NNMT
NOA1
NOB1
NOC2L
NOC4L
NOL10
NOL11
NOL12
NOL3
NOL6
NOL9
NONO
NOP10
NOP14
NOP2
NOP56
NOP9
NOTCH3
NOVA2
NPC1
NPC2
NPTN
NQO1
NQO2
NR2C2
NR2C2AP
NR2F2
NR2F6
NRCAM
NRDE2
NRF1
NSA2
NSDHL
NSFL1C
NSL1
NSMAF
NSMCE4A
NSUN5
NT5DC2
NT5DC3
NT5E
NTAN1
NTHL1
NTM
NTMT1
NTN1
NUBP1
NUBP2
NUBPL
NUCKS1
NUDC
NUDT1
NUDT12
NUDT14
NUDT15
NUDT16L1
NUDT18
NUDT2
NUDT3
NUDT5
NUFIP2
NUMB
NUMBL
NUP133
NUP210
NUP214
NUP35
NUP37
NUP43
NUP50
NUP54
NUSAP1
NUTF2
NVL
NXN
NXT1
NYNRIN
OARD1
OASL
OAT
OCIAD1
OCIAD2
OCLN
ODF2
OFD1
OGT
OPA3
OPTN
ORC3
ORC5
ORMDL3
OS9
OSBP2
OSBPL10
OSBPL1A
OSBPL5
OSCP1
OSGEP
OSTF1
OTUD4
OVCA2
OXA1L
OXNAD1
OXSM
P2RX4
P2RX7
P4HA1
PACS2
PACSIN1
PACSIN2
PACSIN3
PADI2
PADI4
PAFAH1B1
PAFAH1B2
PAFAH1B3
PAFAH2
PAG1
PAGE2B
PAICS
PALLD
PALM
PALM3
PAM
PANK2
PANK4
PAPOLA
PAPSS2
PARK7
PARN
PARP1
PARP2
PARVA
PARVB
PARVG
PBK
PBRM1
PCBD1
PCCA
PCID2
PCK2
PCM1
PCMT1
PCMTD1
PCNA
PCNT
PCP4
PDCD6IP
PDCL
PDE12
PDE4D
PDGFC
PDGFRL
PDHA1
PDHB
PDHX
PDIA2
PDIA3
PDIA6
PDK3
PDLIM2
PDLIM3
PDLIM5
PDS5B
PDSS2
PDXK
PDXP
PDZD11
PEAK1
PEBP1
PECAM1
PEF1
PELO
PES1
PET100
PEX1
PEX14
PEX5
PEX6
PF4
PFDN6
PFKFB2
PFKFB3
PFKFB4
PFKL
PFKP
PGAM5
PGD
PGGT1B
PGK2
PGLS
PGLYRP2
PGM3
PGM5
PGP
PGPEP1
PHAX
PHB2
PHC2
PHF10
PHF11
PHF12
PHF14
PHF21A
PHF23
PHF3
PHF6
PHF8
PHIP
PHKA1
PHKB
PHLDA3
PHLDB1
PHPT1
PHRF1
PHYH
PI4KA
PIAS1
PIAS2
PICK1
