Gene,T-statistic (Amplification vs Neutral),P-value (Amplification vs Neutral),Cohen's d (Amplification vs Neutral),T-statistic (Deletion vs Neutral),P-value (Deletion vs Neutral),Cohen's d (Deletion vs Neutral)
389170,0.0919249238731002,0.928570082921607,0.0449982661196768,,,
389362,1.8858423973759268,0.0832440410983973,0.7730665487614128,,,
389677,5.594990324132418,0.0005790612563992,1.7765553151392155,,,
390916,1.6742759829598692,0.1284896570625383,0.7102845360163704,,,
3911,2.21933100817163,0.0435263146089973,0.8917041418086313,,,
3918,1.294022984151093,0.2467978552719845,0.7569147927366383,,,
3945,4.200040717259566,0.01965688001312,2.484511352511286,,,
3963,3.16013856390944,0.0236280752908728,1.87031390236812,,,
3964,1.1774701362479685,0.2778999349753996,0.6362980403839233,,,
4000,2.1901557338681257,0.0671309562123875,1.3628840266944937,,,
401409,0.5878935393706484,0.573118924718576,0.2939266955080868,,,
4017,,,,0.1076807700575193,0.9160705701831722,0.0501342839389266
4026,2.211449995921995,0.032671031491585,0.641950460995698,,,
4045,0.6322182062350016,0.5398088636292222,0.1966044368477798,,,
405,2.401577222203375,0.036598692603972,0.924864951795834,,,
4061,2.6213439519603043,0.0128862467825324,0.779522143201899,,,
4067,0.7318768508437739,0.501301595470692,0.4710757163543846,,,
