Gene,T-statistic (Amplification vs Neutral),P-value (Amplification vs Neutral),Cohen's d (Amplification vs Neutral),T-statistic (Deletion vs Neutral),P-value (Deletion vs Neutral),Cohen's d (Deletion vs Neutral)
KRAS,2.003847844772064,0.0749174595184483,1.319156184078051,,,
NSUN4,4.459920538377727,0.0016978927523091,1.8684452538364689,,,
LIPT2,1.5207502113366171,0.2200291800934612,0.7190445728408272,,,
COA6,-0.3026718779480909,0.7678570592618736,-0.1214384395842989,,,
LEKR1,0.0919249238731002,0.928570082921607,0.0449982661196768,,,
PSMG4,1.8858423973759268,0.0832440410983973,0.7730665487614128,,,
RBM12B,5.594990324132418,0.0005790612563992,1.7765553151392155,,,
NUDT19,1.6742759829598692,0.1284896570625383,0.7102845360163704,,,
LAMA5,2.21933100817163,0.0435263146089973,0.8917041418086313,,,
LAMC2,1.294022984151093,0.2467978552719845,0.7569147927366383,,,
LDHB,4.200040717259566,0.01965688001312,2.484511352511286,,,
LGALS7,3.16013856390944,0.0236280752908728,1.87031390236812,,,
LGALS8,1.1774701362479685,0.2778999349753996,0.6362980403839233,,,
LMNA,2.1901557338681257,0.0671309562123875,1.3628840266944937,,,
RAB19,0.5878935393706484,0.573118924718576,0.2939266955080868,,,
LOXL2,,,,0.1076807700575193,0.9160705701831722,0.0501342839389266
LPP,2.211449995921995,0.032671031491585,0.641950460995698,,,
LSAMP,0.6322182062350016,0.5398088636292222,0.1966044368477798,,,
ARNT,2.401577222203375,0.036598692603972,0.924864951795834,,,
LY6E,2.6213439519603043,0.0128862467825324,0.779522143201899,,,
LYN,0.7318768508437739,0.501301595470692,0.4710757163543846,,,
TM4SF1,3.581068878200654,0.0026452369852307,1.4638839463794724,,,
M6PR,1.852536621523144,0.1176739932539526,0.7581516145857665,,,
ARRB1,0.6059310415269116,0.5574935542998234,0.2228920691828984,,,
ARSA,,,,-2.312933157675596,0.0299395800948211,-0.8435823338452874
MAN2B1,1.2536368514653045,0.2402547637879843,0.6400753904514804,,,
MATN2,2.62258434410155,0.0168270132586412,0.9681579230012928,,,
C8orf82,6.350637117335007,5.7169009564906926e-08,1.6150940765107342,,,
MBNL1,3.4159056543998543,0.0022313747018366,1.0516833018714875,,,
MCL1,-0.521888070201979,0.6172796568632024,-0.2202717846191333,,,
RAB8A,3.8608311095794954,0.0033501139441252,2.237093536706906,,,
MEST,-1.064198615117115,0.3305413400361502,-0.6290537796124073,,,
ASAH1,,,,-2.233101584700616,0.0440693974884857,-0.9332970542489664
MKLN1,0.1164989759117599,0.909138870262568,0.0416885639378014,,,
MLF1,1.3123566256578492,0.2179672511815389,0.5626629430351279,,,
MME,-0.8557990399486171,0.4093953453417431,-0.3974371219245025,,,
MMP7,1.5702984790697223,0.1632019742082003,0.9763552130642176,,,
ASPH,0.7001151758265787,0.518365276674289,0.4000705176559755,,,
MSR1,,,,0.6612562522473695,0.5194994652628644,0.2443677542565635
MSRA,,,,-2.736125217001973,0.0164981366673017,-0.8618265686583781
MTR,1.617996887178498,0.1617411561017356,1.0739822817078049,,,
MTRR,2.042215400560978,0.070544183540211,0.7047698359499384,,,
MTX1,1.327502309341794,0.2356265184023287,0.7657550483189935,,,
MUC1,1.3275760344474636,0.2352662506371027,0.748839063257848,,,
MYO9B,2.413513120201825,0.0506067075513103,1.8782091007990227,,,
MYO10,1.832646601261101,0.1136617342036037,0.8283435267008102,,,
NASP,2.0541811049538543,0.0766203875802675,0.8788438625048486,,,
NDUFA9,1.6681956259098862,0.1444640739167161,0.4990895067648001,,,
NDUFB2,0.4111018582766441,0.6875104217624718,0.1652384638312494,,,
NDUFB5,0.3178538410304674,0.7519570728671807,0.0881567939952715,,,
NDUFB7,-1.5961158421853974,0.131085972506264,-0.5384948797105269,,,
NDUFB9,1.8537856857240245,0.0703398574672979,0.4861029623026868,,,
NDUFC2,1.384908662733189,0.1870779712304532,0.4992174290901485,,,
NDUFS5,-0.2274425861875438,0.8214558831612095,-0.0574693159195473,,,
NDUFS6,1.1883963591980602,0.2614388948309316,0.4768606502155464,,,
NF1,,,,-3.618170215917149,0.009762473535923,-2.206566378839645
NFIX,2.904307822070831,0.0109917179507427,1.1711594509343044,,,
NFKBIB,2.258078558750352,0.0986231176109512,1.8623181367592887,,,
TONSL,0.1918815510834628,0.8501497971610562,0.0770481045113679,,,
NFYC,-1.1639898416347132,0.2574405830902274,-0.3936792358365879,,,
NID1,0.3910849640331174,0.7039666983490163,0.125565301230679,,,
ATP1B3,1.215256298548354,0.2389636011024131,0.344661595917094,,,
NQO2,0.1811433012307404,0.8586369123628705,0.0667676625328041,,,
NOP2,2.63029309932588,0.0318435222424575,1.7098118935756068,,,
CNOT4,4.059706858048158,0.0051566146306461,1.859436769366037,,,
NOTCH2,2.044195780579241,0.0711371037970385,0.8151529452285027,,,
NOTCH3,2.10642262325172,0.0532578090377217,0.8248794750627471,,,
NPR1,2.703046958689538,0.0240814627952667,1.4208288555411115,,,
NRF1,0.3143748185640266,0.768122712798798,0.2665413450178763,,,
YBX1,0.7216558140941265,0.4852922480271378,0.3051636937180161,,,
OPA1,8.734606943264286,1.5809228973240062e-10,2.610684557297484,,,
RRM2B,2.9640889045691208,0.0074599265670386,0.9955809660933554,,,
COL5A3,-0.641145698300152,0.5284707717658164,-0.1763866891430163,,,
PRDX1,3.849927267910649,0.0072804443761823,2.436689416495208,,,
PAK2,5.653331456720249,2.2304678555213886e-06,1.7387167521922064,,,
ASAP1,4.749186333653586,2.030542603364978e-05,1.1534786419559973,,,
COPS7A,1.5791157220443497,0.1525912409398464,0.8340669092120767,,,
GOLT1B,2.0660924091622785,0.1095492217367569,1.1100194476805243,,,
BOLA1,1.556279162875944,0.1620863985753682,0.7372724464807084,,,
DESI2,1.7489794593637855,0.1246134942320227,0.8190305213638045,,,
ZBTB7B,2.2460221541780805,0.0508962528173899,0.7939096472688613,,,
PCK1,0.3597404588234638,0.740068254577956,0.2670140207733771,,,
YARS2,1.7175608805927751,0.1796329410173393,1.381188682057772,,,
NMD3,5.106156093103081,9.14397936219451e-06,1.4369287092278094,,,
MRPL4,0.800501830484985,0.4382925088930591,0.2969701681213901,,,
NDUFA13,-0.4336729216655228,0.6805374206023668,-0.1306578360538094,,,
PCM1,,,,-2.378446865199808,0.0328800471610428,-0.9670951252267064
SCCPDH,1.4777645396014876,0.1920676636635833,0.5677727371277024,,,
PHF20L1,2.9614981288819284,0.0052712684658286,0.8504633527037008,,,
APH1A,0.5244580316968821,0.6120664227174051,0.1934475038034336,,,
COMMD2,2.3588243045163333,0.02691635664762,0.7552596766681384,,,
ZNF706,3.7197040955166494,0.0014163699806918,1.357225072342289,,,
VPS28,-1.0062651919467889,0.3193833727290117,-0.2685837205292053,,,
DBR1,2.704091248234376,0.0265525466731872,1.3952780222487646,,,
PLEKHO1,-0.4315937594129388,0.6924686867673273,-0.1717844387225474,,,
CPA4,-0.7106201567666194,0.5038080015178514,-0.2782947437381424,,,
ACP6,1.2619590776011755,0.251505064265421,0.5967169215487197,,,
MRPL51,-0.0983238304029651,0.9234983485205,-0.0369693079216276,,,
C1RL,1.118914049109803,0.2920600592805698,0.4243872117994494,,,
COA4,2.6599039013731045,0.0399936897669931,1.4451532587242164,,,
ERGIC2,3.470099733557209,0.0211511372527778,2.016387028994244,,,
ECSIT,3.041784795627272,0.0254446297587798,2.1179418239745704,,,
PCYT1A,5.7366046042755015,3.2040958115749394e-06,1.751974211562689,,,
RSRC1,2.569881228195248,0.0155479661134762,0.7979394371032315,,,
THEM6,4.900277800792952,1.0227282378466432e-05,1.255001078182514,,,
UBR5,-1.1990833190649022,0.2424138368998447,-0.3818751105017212,,,
PDE3A,0.2847456412761706,0.7928994333789758,0.2076698254578588,,,
PPME1,2.415254908931844,0.0565046498378879,1.4984111388850103,,,
NOL7,0.6108553148005821,0.5512565451916587,0.2340605745012019,,,
PRKAG2,1.0316681305546804,0.3358760969028181,0.605381781828974,,,
SCARA3,,,,-0.900602922627592,0.4404164875068779,-0.5475021323474792
FAM8A1,3.054398951643664,0.0183783515925967,1.587604526616586,,,
PDE4D,-0.0826402858012292,0.9407086834670592,-0.0588952607265251,-2.40977382879417,0.030121849430987,-0.8160256422577107
DCDC2,2.598728992389824,0.0229742904537658,0.8180946360232245,,,
TMEM14C,4.321312992200834,0.0008171858699644,1.781450186621628,,,
ZC3HC1,0.5842555401915984,0.5815924518202213,0.3378103478599591,,,
PDGFRL,,,,-0.4271831200604738,0.6984773396296882,-0.2872198026588531
PCF11,1.9817965032920517,0.0855829734853241,0.832095175324084,,,
LSR,2.459300093259285,0.0493541829981718,1.250497704914836,,,
ATP6V1H,3.299961349020466,0.0221014231204531,1.5000502516176046,,,
MRPL48,0.2698785918123272,0.7967213809556937,0.1390262703376693,,,
MRPS33,-0.011099596994428,0.991282191058916,-0.0041264324061246,,,
ZFR,2.6656294198330555,0.0268900847437302,0.9164206401982622,,,
NUB1,4.779479745980957,0.0002522756936765,1.873907956871768,,,
ENPP2,-0.526186198130523,0.6043772585886719,-0.1894388593649507,,,
SELENOT,7.104374430797552,6.218407769370282e-07,2.269370054986404,,,
DNAJB11,5.214200400016175,1.1677542040855527e-05,1.628531471155836,,,
WWOX,,,,-3.0114455029926117,0.0139959047305978,-1.4123961486536716
ARID4B,2.5039328190638663,0.0397928222941981,1.2216425842823329,,,
TM7SF3,1.7449086693097828,0.1391667304834037,0.919730923012544,,,
RSF1,3.314971937002524,0.0075813205976488,1.288340866016937,,,
PEPD,4.260049426602455,0.0045554557076517,1.844011954393575,,,
PFKFB3,1.9629245534396755,0.1278653694735487,1.0770740182738814,,,
PFN2,2.4522533339555768,0.0237553955835456,0.8801286344134998,,,
ATP6V1B2,,,,-4.50193093097567,0.0002220952932883,-1.5242550089648816
SERPINB6,2.139033978388448,0.0397298522920028,0.5310151564062269,,,
SERPINB9,0.4635661988613499,0.6479403355939551,0.1431052944587805,,,
ATP6V1C1,4.702245212364543,5.596628983909286e-05,1.4706957762569122,,,
PIK3CA,3.737129681909221,0.0004956687558276,1.057019896100614,,,
PIK3CB,2.5519417027153914,0.0299923487022281,1.248874435867861,,,
PI4KB,3.054023107631873,0.0203984337079129,2.023599827868259,,,
PIN1,6.697317709378696,7.046020233051675e-05,3.369678897201021,,,
PKLR,0.3316681767021311,0.7492701260884161,0.1218912017257607,,,
PLD1,1.124526624824712,0.2725714910446143,0.428184446418368,,,
PLEC,5.33366095906624,5.920855348683949e-06,1.570194865364353,,,
PLOD2,0.9381275387621492,0.3565626653564521,0.2516130722084105,,,
PLS1,1.0229709806359293,0.3260217208860697,0.4012193727416156,,,
PLSCR1,2.4857549386530606,0.0253605776269171,0.9605847718665516,,,
ACP5,0.9016746296099268,0.4026676014742549,0.5274715527864303,,,
CHRAC1,2.110719575830735,0.0429745627880816,0.6436534311146701,,,
DCUN1D1,8.157512292732061,4.5490537667841585e-09,2.4876048378436746,,,
DPM3,-0.9448746140411602,0.365746655367661,-0.2923643635354526,,,
POLR2H,6.026916388964634,1.2667487766332749e-06,1.869513314005456,,,
POLR2I,5.208739160678823,0.0004112070542197,2.0234223339817827,,,
MRPS21,-1.062725075733688,0.3328701864529831,-0.7082522976031966,,,
XRN1,5.436455587312462,6.114278099169526e-05,1.8898493016472973,,,
PLEKHA5,3.0197802348477025,0.051580027700497,2.2000730468232508,,,
CHPF2,2.7988411846239383,0.0214739223023849,1.1258614633845891,,,
EXOSC4,-0.6662772923357181,0.5088709148911874,-0.1831389925288038,,,
MTMR12,3.970404472253232,0.0053622049192151,1.9222376724909631,,,
DDX49,2.203327362072366,0.0692533466718527,0.8365693871273141,,,
EGLN1,1.1025797348435995,0.307366008589932,0.4115573472769079,,,
PAF1,1.8159514630861169,0.0966636060075904,0.8385560361479368,,,
TRIT1,2.2527022784918667,0.0430607994958247,1.0086974599495564,,,
GATAD2A,1.6259029997468977,0.1965697271042618,1.3060839544305285,,,
ESRP1,5.488947312596559,3.408065988904815e-05,2.008804198766386,,,
FBXL12,3.638346732725199,0.0025457742295036,1.2889529697380668,,,
CC2D1A,4.446748551677398,0.0003871199952176,1.7832812525501056,,,
NSUN2,6.198610971837981,0.0001667606124203,3.267601319759938,,,
NCAPG2,3.0628034292278272,0.0086952754716082,1.2528610284376087,,,
CDKAL1,3.610107933290017,0.0033680031893763,1.5264330958220775,,,
YTHDF1,4.355250898189983,0.004915572949661,2.4701049018926025,,,
CHCHD3,0.9603934056958452,0.3584623783119374,0.4667009467387195,,,
TMEM161A,2.8279267732458835,0.0523665571573006,1.512950989215221,,,
UCKL1,2.4594911691773578,0.0440967984761964,1.1342229884620822,,,
PIGX,2.087224619722354,0.047275227610614,0.6674967644793697,,,
PINX1,,,,-1.1741405811427046,0.3414025704096923,-0.8563565470327591
GID8,1.0501198510478615,0.3181676681939482,0.3441628127115553,,,
PAK1IP1,3.5527474280120543,0.0038934422581112,1.595316553298703,,,
TTC38,,,,-2.984785051334102,0.007668904893851,-1.303904847901998
PPP1R2,6.419351474168238,2.393360531097628e-07,1.9634054104057037,-7.482958075748235,0.0014372063540314,-2.750725536528328
OXR1,5.738868351645622,1.50869396273761e-06,1.7265573449380425,,,
TAPBPL,1.6996816734006577,0.1262717535956656,0.8852352112462085,,,
IFT57,-0.0594578115180379,0.954668105812161,-0.0193719651588626,,,
GPATCH1,4.010546119366149,0.0037594616403228,2.0714956512136142,,,
SAMD4B,3.941116939160064,0.0029801046106195,2.3059392759747537,,,
WDR70,8.396689249391317,1.6263633419804096e-06,1.8508976109573427,,,
ANO1,0.910718432503874,0.4005123932460443,0.6498227558339255,,,
HEATR1,0.4282910525704382,0.6789278507717591,0.1610297065537935,,,
RBM28,4.567087388877924,0.0016781457076279,2.2408122011339997,,,
ELP3,,,,-2.980001095124158,0.0057889336912498,-0.8036403154678382
MSTO1,1.408863991791468,0.1832311520827233,0.3971116782779593,,,
INTS10,,,,-0.0455143591430961,0.9642336486956692,-0.0165252939083434
FAIM,1.6205178573358496,0.1353963035112617,0.6928659300555099,,,
SLC25A36,1.1407707793246424,0.2871952186070987,0.5411684639386412,,,
PPP2R2A,,,,-7.855836427533319,5.31934377729834e-08,-2.623961356558113
MAP1S,2.7730251689087404,0.0683573762698147,3.808948092282546,,,
GOLPH3L,3.434265770266683,0.0099560757845516,2.3027087860823,,,
CCDC25,,,,-4.663645949167121,0.0011986374605644,-2.3517993058997626
KLHL26,4.300309741296395,0.0063140762088945,1.3158400281016662,,,
CCDC91,7.60432593231209,0.0006572652668962,3.368128669277258,,,
BRIX1,-0.6871993589731068,0.514281303253673,-0.3461261878804442,,,
GIMAP4,0.6908122052727755,0.4955045877499343,0.1857339410471908,,,
C5orf22,1.5098451360652931,0.2034413470810234,1.4224237746269552,,,
ABCF3,7.15460710021352,7.969031849058953e-08,2.1908300684890167,,,
AGPAT5,,,,-0.6405826354855758,0.5489132841751513,-0.5447592203373559
LSG1,5.459908144852855,2.298073605017834e-06,1.618003302159179,,,
PPT1,3.147264043838877,0.0061207544096412,1.2930350301378806,,,
PRCP,0.6320527823584536,0.5428795899597942,0.2429138872602433,,,
PARL,7.004968038664215,7.286449022167821e-08,2.1266814120394097,,,
ETNK1,3.043432837027748,0.0366974686672594,2.9116933743134723,,,
RBM38,2.499700247870385,0.0464600232977721,1.3815489932253346,,,
MED29,3.328034063826945,0.0038652281439619,1.0535623008598622,,,
TRMT1,4.04065803676998,0.0013958900370006,1.7174378899725316,,,
POMGNT1,2.3779701023063686,0.0350278128779235,1.0458230554493484,,,
CHD7,3.0497998580864327,0.0160559143603194,1.4082823232962347,,,
PRKAB2,3.917005426970234,0.0030332140086662,1.5488974989873583,,,
INTS8,-1.9694253321077448,0.0631062712094251,-0.5975216610228533,,,
PRKACA,3.189984564278208,0.0060227278056404,1.171784767506738,,,
MFN1,4.423963529223807,5.601582452073652e-05,1.25128584449445,,,
TRMU,,,,-3.939633655282642,0.0013635913635743,-1.8490945397043936
YEATS2,0.5118801730794453,0.61290487430656,0.1859728066261554,,,
MAP7D1,2.0018273187878477,0.0625094480066224,0.7416318218500294,,,
ASF1B,3.49488563008411,0.0079343749583676,1.556478308891363,,,
ARFGAP1,7.996683188600428,4.739072265053072e-05,3.116831665648751,,,
NUP133,1.000418104554731,0.3553193188110526,0.4649956735668584,,,
AGK,4.63423754118443,0.000415812065734,1.8226940554748048,,,
INTS9,,,,-2.0628314680937168,0.0545293592449138,-0.6939727317298652
EXOC2,0.2904821497328529,0.7757306881389907,0.1237683402157157,,,
PRKCI,4.522106162367805,4.682693559726376e-05,1.256722218837977,,,
ITFG2,2.32810059715132,0.0437896558316466,0.9452533572535816,,,
USE1,3.790929319018473,0.0075443625970425,2.384913002011204,,,
ACOT13,3.4626851918190957,0.0034227069524247,1.0067945276236068,,,
TMEM126B,3.7312750428943886,0.001665127242893,0.8481570752890916,,,
ASH1L,-1.3306698818175722,0.2247495457208193,-0.7059625121228076,,,
PBK,,,,-2.184416363436572,0.038178198529714,-0.6171645603560569
PRKCSH,3.630168599527243,0.0094412721691608,2.412195026197064,,,
CMAS,2.5883186577431165,0.0594455555587099,2.7314144736151724,,,
BIN3,,,,-0.4833034502247824,0.6632250661328469,-0.3127851948803367
DMAP1,1.5135423528560352,0.1687995084979094,0.5899160835570724,,,
SLC50A1,1.514287064748186,0.1830792186005335,1.0047791184229249,,,
CPXM1,-0.584864052778349,0.5728858381103932,-0.2749415632728029,,,
PPAN,2.277732013653614,0.0321260074052637,0.6269435452013058,,,
PRSS1,1.762662776319196,0.1025765858239378,0.7695989172333813,,,
PRSS2,1.03869061115103,0.3255251011605634,0.5589278228252101,,,
EIF5A2,1.0840462133572335,0.2900326398516313,0.3791134351715911,,,
ZC3HAV1,5.227122516634692,3.038063974028781e-05,1.456445159021046,,,
GRIPAP1,2.3608734063969434,0.0735579881620926,1.980351489119058,,,
PSMA7,1.5242371180174343,0.1468208882201199,0.4943546802630285,,,
UBQLN4,3.405327735499589,0.0129720034488593,2.3235322096651374,,,
WRNIP1,4.433928596011988,0.0006057821355746,1.7833266365968266,,,
PSMB2,-0.4706417616966751,0.6444360467796717,-0.150744345892675,,,
PSMB4,-1.3949090892180722,0.1843069827720334,-0.3634843268149115,,,
MCCC1,2.602551433243204,0.0127116637328331,0.7422221060207734,,,
LXN,0.3200903641820152,0.7512977182115249,0.0958429945242966,,,
ENY2,1.171217089606657,0.2474559954251265,0.3338340306210949,,,
MRPS22,1.2222824957073697,0.2461331225016158,0.4492804361197269,,,
OTUD7B,5.567459858045248,0.0002065220348088,1.747826841934985,,,
BBX,2.9042405209821185,0.0326282288893575,1.125888942079779,,,
CCNL1,1.7102141041989114,0.1015130745102302,0.5839542347998276,,,
PSMC4,2.489030097558298,0.0338018709852162,1.0992665293537636,,,
PSMD2,5.273327675932288,4.719723196858269e-06,1.5549766595816497,,,
PSMD4,0.6847605326321006,0.5163688647734508,0.3916834413847918,,,
RAB25,1.1107749222569487,0.3098882078157886,0.5712499683418488,,,
LYRM4,0.661848979723861,0.5482424215793564,0.4576818173739828,,,
MRPL47,0.6789727163841087,0.5003971833512038,0.1883131495049209,,,
PSMD8,1.8016572212725024,0.095018190051315,0.7503419633553924,,,
SLC44A2,0.9052908729243436,0.3915638323686737,0.4074976382954235,,,
ACTR3B,3.132699664002664,0.0110339419042002,1.567318292900587,,,
PBXIP1,3.917338689045641,0.0142692519771224,2.485065038235088,,,
MRS2,2.242680269090885,0.1000998548242233,1.636982806854105,,,
S100A14,1.1854609245498564,0.2591503721166567,0.4762730751730021,,,
GATAD2B,3.299658737301521,0.0078697987950243,1.3913017795071363,,,
PTK2,9.113466170242589,2.1220687773156547e-12,2.259742370507913,,,
ZNF512B,3.3544606300644806,0.0173419485086475,2.284506712978704,,,
ESYT2,3.229977197157171,0.0066121176215857,1.3397515536762905,,,
CGN,2.231806476843169,0.0585307689137637,1.0039397910510433,,,
PTK7,1.1786587190840083,0.2599532475597389,0.2602642570614352,,,
NCEH1,2.767748324846261,0.0079366017053261,0.7366587072431153,,,
IFT80,0.1876983821611659,0.8521464249528403,0.0481715064872756,,,
DOCK6,2.687566368811349,0.0199979259949226,0.8247880171763202,,,
ZNF687,2.249142602371652,0.0565298518858817,0.7883288768961016,,,
PTMS,2.455874323478895,0.0364978919825715,1.0713591690476378,,,
PTN,1.5143870702405724,0.1620437687339444,0.631537770478118,,,
GRAMD1A,2.0679275506583576,0.0830478466849228,1.0207399382765083,,,
PTPN6,2.45268199731312,0.0382271964943635,1.1892141160372875,,,
SUGP1,3.391606300775765,0.0249092782096407,1.3385725191743063,,,
CCAR2,,,,-6.884573012680544,4.111370344262616e-07,-2.280456678930482
CYP4F11,0.5264377927534438,0.6187443925005183,0.3497799758478548,,,
PTPRA,5.046055249334321,0.0005711110695644,1.984228960971883,,,
PTPRF,1.616096330110776,0.146193585705831,0.9371537454233776,,,
ACTA1,0.0609193929149835,0.9519782932763974,0.0125928538956111,,,
PTX3,2.6991453284036,0.0173043868080582,1.160975231367186,,,
PEX5,2.649098716994819,0.0357272069703773,1.8357621280844727,,,
KMT2C,2.44564527272686,0.0187350649229243,0.5683893988560323,,,
EPS15L1,3.1396979671270278,0.0153058804732843,2.1814102980225045,,,
WIZ,6.707955113771845,4.979301708953804e-06,2.182081602856601,,,
BCAT1,1.9933300281049489,0.0761455617396323,0.9285455831479476,,,
RAB2A,3.0911658333715706,0.0157718307702442,1.8513887496931611,,,
RAB4A,0.2035222495024612,0.8457785883951646,0.1093539491749257,,,
RAB6A,2.3029817383464537,0.0596681360702222,1.9622256877915445,,,
RAD21,-0.2290234537660613,0.8199938020649548,-0.0652258065630504,,,
RAD23A,4.505073488067979,0.0007333563115774,2.103893556320669,,,
BCHE,0.1990098049985612,0.8445866996368057,0.0835508456204889,,,
RAP2B,2.234831775427755,0.0354452113194558,0.6645753526376861,,,
RARRES1,1.0343817511685305,0.3193495721755628,0.465718144641348,,,
RARRES2,-2.5668217958208674,0.0157749220343279,-0.6856772500866001,,,
RASA2,1.2917827346263977,0.2202835475195661,0.5263584984139404,,,
RB1,,,,-7.829478095837562,1.8595938395785052e-08,-2.252040937342497
KDM5A,2.115259900270801,0.0811731286294816,1.292073680646851,,,
UBL5,3.9052077223765047,0.0027684638728566,1.8266747059039103,,,
SENP2,1.59588878471985,0.1206500174726488,0.5261240289594332,,,
GNB4,-0.3219538099799749,0.7489950526229225,-0.0919749766363192,,,
RBM3,4.241213699455344,0.0023689524836626,1.4263907350944511,,,
RBP1,-0.5041661310256057,0.6237606054117091,-0.1867494408566977,,,
RECQL,3.4909814400991004,0.0354139249353085,2.52226978087563,,,
UPF1,6.412944166567718,0.0157339253493884,3.7664185854610697,,,
BCL2L1,3.006835510900296,0.028938656105651,1.3312013767576754,,,
RFC4,2.432187488269816,0.0214898148968447,0.7778101981195493,,,
RFX1,3.787096252552242,0.0006688945310076,1.089968405867216,,,
RFX5,3.947284742085101,0.0043067303331984,1.347438282092337,,,
RHEB,6.958315961432816,4.69797149870719e-06,2.706200437407744,,,
RIT1,1.2500599844900675,0.2460619575958164,0.6512170710294001,,,
RLF,1.0598431378007571,0.3001292034398506,0.3332361570110423,,,
EXOC4,2.387083940594029,0.0307066697764219,0.843217809807565,,,
CCDC90B,3.7720931572535794,0.0041497276666655,1.17790830905679,,,
FASTKD5,2.0400536830005827,0.0824140101985974,1.2834921593419593,,,
BCL9,0.4909201851869436,0.6359994055136512,0.2371771503646965,,,
RPL8,0.7357600803010985,0.4659251868031158,0.2032899341634816,,,
RPL18A,-1.0017652334994451,0.4158588429999468,-0.834668658088168,,,
RPL30,0.095083461990187,0.9252842911094764,0.0356204722828452,,,
RPL35A,0.7567072064827209,0.4537446872439526,0.2274893184560329,,,
MRPS12,1.162381437285006,0.2591557150136058,0.3439914524789899,,,
RPS3,1.4030756602086354,0.1860424761587933,0.4372631309260647,,,
RPS16,0.8735224986458975,0.3971336763325217,0.3161050672729506,,,
BDH1,3.9640214446525808,0.0002657789466031,1.152418602335817,,,
RPS20,0.1705180812925885,0.8692915473881991,0.0622909003702783,,,
RPS21,-0.2906100510165816,0.7746733334518979,-0.0985443109285749,,,
RREB1,1.5729064586030297,0.1293462247527794,0.4491235624958146,,,
S100A1,4.062862161255997,0.0012027599637756,1.3908242920996623,,,
S100A2,1.1193964971319992,0.2885563682161148,0.4731478928847675,,,
S100A4,1.1586562301852494,0.2718596343786276,0.5406758270892366,,,
S100A6,2.7365379658810665,0.0193211738318095,1.21098593378864,,,
S100A7,-1.506281706963693,0.1846705291013318,-0.5719662729473061,,,
S100A8,-2.1917944540227854,0.0437743550422412,-0.5809758413647309,,,
S100A10,1.2086515300785416,0.2637084801143201,0.4249066795219645,,,
S100A11,2.3836349292854173,0.0526011921818006,1.0608845130296125,,,
S100A12,-1.8563282733655777,0.0838033978735756,-0.5505282107101527,,,
S100A13,3.283455992414825,0.0079225130134836,1.637676152478143,,,
SBF1,,,,-5.552746509108395,1.2979459572553357e-05,-2.088228818240815
BICD1,6.168709797487583,0.0006667799910046,1.9151839158485773,,,
SDC2,0.5662335182433053,0.5965715164811736,0.3908711322305773,,,
SDHA,2.28530829718246,0.0422334181954969,0.789093842500513,,,
SH2D4A,,,,-6.126263764343661,2.9535541736870035e-06,-1.9526739967091575
BLOC1S5,1.807168684141651,0.0899875495484486,0.6357057521375027,,,
MCUR1,3.334039019152177,0.0060439375527483,1.3630705117107484,,,
KIF13A,2.498343758358163,0.0297248106824911,0.8991118304639889,,,
C19orf33,3.524524607874637,0.0024777959005315,1.1938575536909373,,,
GOLPH3,3.791827565221859,0.0062455532964049,1.6530955873170492,,,
PARVG,,,,-1.0167198489255649,0.3256128323431121,-0.3933085917713937
RRAGC,5.138889537547935,7.030930068348762e-05,1.9145131841841707,,,
TFB2M,1.826112768746817,0.1318521178816269,1.0241545381030308,,,
PDLIM2,,,,-1.8729162270514603,0.0808069808040886,-0.7751991865529219
SOX17,-0.493269711566273,0.6418423403362274,-0.2026959398255228,,,
TRA2B,3.837641242449616,0.000489251542621,1.1699928682837204,,,
NOM1,3.091280792069196,0.0078007514812741,1.1501123298590494,,,
VPS16,-1.137289722264307,0.2834929832827384,-0.4473423215523562,,,
SHC1,3.29752094424534,0.0227315156880197,1.602497406993761,,,
C6orf132,1.3386358906176166,0.2447350680360793,0.7855441085169809,,,
WDR13,1.2111045074111528,0.2878326837603469,0.9638989222899346,,,
MFSD1,1.368361319509554,0.1919864447846979,0.6135579408709801,,,
SMYD3,5.575613966261209,0.0015189733259728,1.6841250113677433,,,
PARP12,-0.018304857474269,0.9856443877017058,-0.007165475282283,,,
MEAF6,0.8016538403968942,0.4352516411811941,0.2935543982750648,,,
FNDC3B,2.377333334026813,0.0215400971134746,0.6578561292742692,,,
DEPTOR,2.9334509279916694,0.0049158380531073,0.7042568165437048,,,
ST6GAL1,2.504595771374822,0.0187885607335283,0.8096196323483346,,,
ST3GAL1,1.413128688137615,0.1801040775425616,0.5891396538600862,,,
ELOVL1,5.297575222773902,0.0003530696390259,1.7009650847344626,,,
PPP1R3G,1.0078939422118316,0.3596602901560515,0.6040184710301894,,,
RASAL3,-0.913364506090408,0.3760933675756459,-0.3077535176015979,,,
MRPS26,1.13883117130282,0.2800756729809407,0.4247815941292496,,,
MRPS15,-0.4610880530135046,0.6510651589495056,-0.1504314970201513,,,
MRPL34,0.8925997977648367,0.4106547988661617,0.4849401763817581,,,
MRPL9,-0.7037193838446458,0.5092187492663933,-0.389278586379446,,,
TMEM135,-2.3117628214674744,0.1255216506381161,-1.5173446614660866,,,
KRI1,4.754882411853758,0.0009971575506087,1.63384533290971,,,
INTS3,3.3307563121863457,0.0062648909140201,1.2110876849257195,,,
WNK1,3.4205148238411494,0.01234555454403,2.230854828385126,,,
