Entrez_Gene_Id,TCGA_04_1331,TCGA_04_1332,TCGA_04_1335,TCGA_04_1336,TCGA_04_1337,TCGA_04_1338,TCGA_04_1341,TCGA_04_1342,TCGA_04_1343,TCGA_04_1346,TCGA_04_1347,TCGA_04_1348,TCGA_04_1349,TCGA_04_1350,TCGA_04_1351,TCGA_04_1353,TCGA_04_1356,TCGA_04_1361,TCGA_04_1362,TCGA_04_1364,TCGA_04_1365,TCGA_04_1367,TCGA_04_1371,TCGA_04_1514,TCGA_04_1516,TCGA_04_1517,TCGA_04_1519,TCGA_04_1525,TCGA_04_1530,TCGA_04_1536,TCGA_04_1542,TCGA_04_1638,TCGA_04_1644,TCGA_04_1646,TCGA_04_1648,TCGA_04_1649,TCGA_04_1651,TCGA_04_1652,TCGA_04_1654,TCGA_04_1655,TCGA_09_1659,TCGA_09_1661,TCGA_09_1662,TCGA_09_1664,TCGA_09_1665,TCGA_09_1666,TCGA_09_1667,TCGA_09_1668,TCGA_09_1669,TCGA_09_1670,TCGA_09_1672,TCGA_09_1673,TCGA_09_1674,TCGA_09_1675,TCGA_09_2043,TCGA_09_2044,TCGA_09_2049,TCGA_09_2050,TCGA_09_2051,TCGA_09_2053,TCGA_09_2054,TCGA_09_2055,TCGA_13_1403,TCGA_13_1404,TCGA_13_1405,TCGA_13_1407,TCGA_13_1408,TCGA_13_1409,TCGA_13_1410,TCGA_13_1411,TCGA_13_1412,TCGA_13_1477,TCGA_13_1481,TCGA_13_1482,TCGA_13_1483,TCGA_13_1484,TCGA_13_1485,TCGA_13_1487,TCGA_13_1488,TCGA_13_1489,TCGA_13_1491,TCGA_13_1492,TCGA_13_1494,TCGA_13_1495,TCGA_13_1496,TCGA_13_1497,TCGA_13_1498,TCGA_13_1499,TCGA_13_1500,TCGA_13_1501,TCGA_13_1504,TCGA_13_1505,TCGA_13_1506,TCGA_13_1507,TCGA_13_1509,TCGA_13_1510,TCGA_13_1511,TCGA_13_1512,TCGA_13_1817,TCGA_13_1819,TCGA_13_2057,TCGA_13_2059,TCGA_13_2060,TCGA_13_2061,TCGA_13_2065,TCGA_13_2071,TCGA_13_A5FT,TCGA_13_A5FU,TCGA_20_1682,TCGA_20_1683,TCGA_20_1684,TCGA_20_1685,TCGA_20_1686,TCGA_20_1687,TCGA_23_1021,TCGA_23_1022,TCGA_23_1023,TCGA_23_1024,TCGA_23_1026,TCGA_23_1027,TCGA_23_1028,TCGA_23_1029,TCGA_23_1030,TCGA_23_1031,TCGA_23_1032,TCGA_23_1109,TCGA_23_1110,TCGA_23_1111,TCGA_23_1113,TCGA_23_1114,TCGA_23_1116,TCGA_23_1117,TCGA_23_1118,TCGA_23_1119,TCGA_23_1120,TCGA_23_1121,TCGA_23_1122,TCGA_23_1123,TCGA_23_1124,TCGA_23_1809,TCGA_23_2072,TCGA_23_2077,TCGA_23_2078,TCGA_23_2079,TCGA_23_2081,TCGA_23_2084,TCGA_23_2641,TCGA_23_2643,TCGA_23_2645,TCGA_24_1103,TCGA_24_1104,TCGA_24_1105,TCGA_24_1413,TCGA_24_1416,TCGA_24_1417,TCGA_24_1418,TCGA_24_1419,TCGA_24_1422,TCGA_24_1423,TCGA_24_1424,TCGA_24_1425,TCGA_24_1426,TCGA_24_1427,TCGA_24_1428,TCGA_24_1430,TCGA_24_1431,TCGA_24_1434,TCGA_24_1435,TCGA_24_1436,TCGA_24_1463,TCGA_24_1464,TCGA_24_1466,TCGA_24_1467,TCGA_24_1469,TCGA_24_1470,TCGA_24_1471,TCGA_24_1474,TCGA_24_1544,TCGA_24_1545,TCGA_24_1546,TCGA_24_1548,TCGA_24_1549,TCGA_24_1550,TCGA_24_1551,TCGA_24_1552,TCGA_24_1553,TCGA_24_1555,TCGA_24_1556,TCGA_24_1557,TCGA_24_1558,TCGA_24_1560,TCGA_24_1562,TCGA_24_1563,TCGA_24_1564,TCGA_24_1565,TCGA_24_1567,TCGA_24_1603,TCGA_24_1604,TCGA_24_1614,TCGA_24_1616,TCGA_24_1842,TCGA_24_1843,TCGA_24_1844,TCGA_24_1845,TCGA_24_1846,TCGA_24_1847,TCGA_24_1849,TCGA_24_1850,TCGA_24_1852,TCGA_24_1920,TCGA_24_1923,TCGA_24_1924,TCGA_24_1927,TCGA_24_1928,TCGA_24_1930,TCGA_24_2019,TCGA_24_2020,TCGA_24_2023,TCGA_24_2024,TCGA_24_2026,TCGA_24_2027,TCGA_24_2029,TCGA_24_2030,TCGA_24_2033,TCGA_24_2035,TCGA_24_2038,TCGA_24_2254,TCGA_24_2260,TCGA_24_2261,TCGA_24_2262,TCGA_24_2267,TCGA_24_2271,TCGA_24_2280,TCGA_24_2281,TCGA_24_2288,TCGA_24_2289,TCGA_24_2290,TCGA_24_2293,TCGA_24_2295,TCGA_24_2297,TCGA_24_2298,TCGA_25_1312,TCGA_25_1313,TCGA_25_1314,TCGA_25_1315,TCGA_25_1316,TCGA_25_1317,TCGA_25_1318,TCGA_25_1319,TCGA_25_1320,TCGA_25_1321,TCGA_25_1322,TCGA_25_1323,TCGA_25_1329,TCGA_25_1623,TCGA_25_1625,TCGA_25_1626,TCGA_25_1627,TCGA_25_1628,TCGA_25_1630,TCGA_25_1631,TCGA_25_1632,TCGA_25_1633,TCGA_25_1634,TCGA_25_1635,TCGA_25_1870,TCGA_25_1871,TCGA_25_1877,TCGA_25_1878,TCGA_25_2042,TCGA_25_2391,TCGA_25_2392,TCGA_25_2393,TCGA_25_2396,TCGA_25_2397,TCGA_25_2398,TCGA_25_2399,TCGA_25_2400,TCGA_25_2401,TCGA_25_2404,TCGA_25_2408,TCGA_29_1688,TCGA_29_1690,TCGA_29_1691,TCGA_29_1692,TCGA_29_1693,TCGA_29_1694,TCGA_29_1695,TCGA_29_1696,TCGA_29_1697,TCGA_29_1698,TCGA_29_1699,TCGA_29_1701,TCGA_29_1702,TCGA_29_1703,TCGA_29_1704,TCGA_29_1705,TCGA_29_1707,TCGA_29_1710,TCGA_29_1711,TCGA_29_1761,TCGA_29_1762,TCGA_29_1763,TCGA_29_1764,TCGA_29_1766,TCGA_29_1768,TCGA_29_1769,TCGA_29_1770,TCGA_29_1771,TCGA_29_1774,TCGA_29_1775,TCGA_29_1776,TCGA_29_1777,TCGA_29_1778,TCGA_29_1781,TCGA_29_1783,TCGA_29_1784,TCGA_29_1785,TCGA_29_2425,TCGA_29_2427,TCGA_29_2428,TCGA_29_2429,TCGA_29_2431,TCGA_29_2432,TCGA_29_2434,TCGA_29_2436,TCGA_29_A5NZ,TCGA_30_1714,TCGA_30_1718,TCGA_30_1853,TCGA_30_1855,TCGA_30_1856,TCGA_30_1857,TCGA_30_1859,TCGA_30_1860,TCGA_30_1861,TCGA_30_1862,TCGA_30_1866,TCGA_30_1867,TCGA_30_1880,TCGA_30_1887,TCGA_30_1891,TCGA_30_1892,TCGA_31_1944,TCGA_31_1946,TCGA_31_1950,TCGA_31_1951,TCGA_31_1953,TCGA_31_1955,TCGA_31_1956,TCGA_31_1959,TCGA_36_1568,TCGA_36_1569,TCGA_36_1570,TCGA_36_1571,TCGA_36_1574,TCGA_36_1575,TCGA_36_1576,TCGA_36_1577,TCGA_36_1578,TCGA_36_1580,TCGA_36_1581,TCGA_36_2529,TCGA_36_2530,TCGA_36_2532,TCGA_36_2534,TCGA_36_2537,TCGA_36_2538,TCGA_36_2540,TCGA_36_2542,TCGA_36_2543,TCGA_36_2544,TCGA_36_2545,TCGA_36_2547,TCGA_36_2548,TCGA_36_2549,TCGA_36_2551,TCGA_36_2552,TCGA_3P_A9WA,TCGA_42_2582,TCGA_42_2587,TCGA_42_2588,TCGA_42_2589,TCGA_42_2590,TCGA_42_2591,TCGA_42_2593,TCGA_57_1582,TCGA_57_1583,TCGA_57_1584,TCGA_57_1585,TCGA_57_1586,TCGA_57_1992,TCGA_57_1993,TCGA_57_1994,TCGA_59_2348,TCGA_59_2349,TCGA_59_2350,TCGA_59_2351,TCGA_59_2352,TCGA_59_2354,TCGA_59_2355,TCGA_59_2363,TCGA_59_2372,TCGA_59_A5PD,TCGA_5X_AA5U,TCGA_61_1721,TCGA_61_1722,TCGA_61_1724,TCGA_61_1725,TCGA_61_1727,TCGA_61_1728,TCGA_61_1730,TCGA_61_1733,TCGA_61_1734,TCGA_61_1736,TCGA_61_1737,TCGA_61_1738,TCGA_61_1740,TCGA_61_1741,TCGA_61_1743,TCGA_61_1895,TCGA_61_1899,TCGA_61_1900,TCGA_61_1901,TCGA_61_1903,TCGA_61_1904,TCGA_61_1906,TCGA_61_1907,TCGA_61_1910,TCGA_61_1911,TCGA_61_1913,TCGA_61_1914,TCGA_61_1915,TCGA_61_1917,TCGA_61_1918,TCGA_61_1919,TCGA_61_1995,TCGA_61_1998,TCGA_61_2000,TCGA_61_2002,TCGA_61_2003,TCGA_61_2008,TCGA_61_2009,TCGA_61_2012,TCGA_61_2016,TCGA_61_2017,TCGA_61_2018,TCGA_61_2087,TCGA_61_2088,TCGA_61_2092,TCGA_61_2094,TCGA_61_2095,TCGA_61_2096,TCGA_61_2097,TCGA_61_2098,TCGA_61_2101,TCGA_61_2102,TCGA_61_2104,TCGA_61_2109,TCGA_61_2110,TCGA_61_2111,TCGA_61_2113,TCGA_61_2612,TCGA_61_2613,TCGA_61_2614,TCGA_OY_A56P,TCGA_OY_A56Q,TCGA_VG_A8LO,TCGA_WR_A838,TCGA_13_0924,TCGA_24_0982,TCGA_13_0791,TCGA_13_0766,TCGA_20_0987,TCGA_10_0931,TCGA_13_0795,TCGA_09_0365,TCGA_13_0885,TCGA_13_0804,TCGA_13_0912,TCGA_13_0903,TCGA_13_0802,TCGA_13_0751,TCGA_10_0927,TCGA_13_0890,TCGA_13_0920,TCGA_13_0714,TCGA_13_0727,TCGA_13_0919,TCGA_10_0933,TCGA_13_0768,TCGA_10_0926,TCGA_13_0794,TCGA_10_0937,TCGA_13_0884,TCGA_10_0936,TCGA_13_0913,TCGA_13_0803,TCGA_13_0805,TCGA_10_0925,TCGA_13_0899,TCGA_13_0889,TCGA_13_0906,TCGA_24_0979,TCGA_13_0726,TCGA_13_0792,TCGA_24_0970,TCGA_09_0367,TCGA_24_0975,TCGA_13_0908,TCGA_13_0762,TCGA_20_0991,TCGA_13_0807,TCGA_13_0916,TCGA_13_0901,TCGA_13_0886,TCGA_13_0730,TCGA_13_0801,TCGA_13_0888,TCGA_10_0934,TCGA_13_0717,TCGA_24_0980,TCGA_13_0764,TCGA_09_0366,TCGA_20_0990,TCGA_13_0793,TCGA_13_0897,TCGA_10_0938,TCGA_13_0893,TCGA_13_0910,TCGA_13_0900,TCGA_13_0725,TCGA_09_0364,TCGA_13_0720,TCGA_13_0923,TCGA_13_0904,TCGA_13_0724,TCGA_13_0758,TCGA_13_0883,TCGA_13_0760,TCGA_13_0797,TCGA_13_0887,TCGA_13_0755,TCGA_13_0921,TCGA_13_0799,TCGA_09_0369,TCGA_20_0996,TCGA_10_0930,TCGA_24_0966,TCGA_13_0800,TCGA_10_0928,TCGA_13_0905,TCGA_13_0911,TCGA_13_0757,TCGA_13_0891,TCGA_13_0761,TCGA_10_0935,TCGA_13_0723
28971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23527,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203054,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27161,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
